7.672000000000000000e+03,7.027098999999999984e-01,2.426432806000000220e+00,-5.234513296000000260e+00,4.416661243000000070e+00,-2.170806215999999900e+00,-2.667553561000000073e+00,-3.878088454999999879e+00,9.113371220000000550e-01,-1.661990389999999929e-01,-5.009248502000000158e+00,4.675729418999999609e+00,-8.167188052000000198e+00,6.385592820000000058e-01,-6.763334390999999890e+00,1.296860255999999989e+00,-3.811758409999999930e+00,-3.754128065999999819e+00,-1.049177401999999981e+00,1.554197263000000051e+00,4.227431289999999953e-01,5.511796890000000282e-01,-9.802356999999999390e-03,7.216982299999999961e-01,4.732457509999999923e-01,-1.959303771000000083e+00,3.194755400000000023e-01,6.004849159999999797e-01,1.293052249999999959e-01,1.000000000000000000e+00
7.740000000000000000e+03,1.023873868999999992e+00,2.001485265999999985e+00,-4.769751831999999858e+00,3.819194584999999975e+00,-1.271754226999999959e+00,-1.734662426999999951e+00,-3.059245032000000197e+00,8.898047919999999555e-01,4.153821129999999973e-01,-3.955812343999999925e+00,3.572054816000000077e+00,-7.186451590999999972e+00,1.472423409999999988e-01,-5.249304548999999653e+00,1.678333674000000109e+00,-2.641473109000000097e+00,-1.312058560000000096e+00,-3.917160510000000095e-01,1.118263551999999939e+00,2.041376840000000137e-01,3.432826489999999953e-01,-5.419566399999999756e-02,7.096539520000000323e-01,-3.722158669999999780e-01,-2.032068365999999848e+00,3.667776019999999804e-01,3.951706689999999744e-01,2.020553900000000153e-02,1.000000000000000000e+00
7.891000000000000000e+03,-1.585505367000000110e+00,3.261584548000000083e+00,-4.137421983000000303e+00,2.357096251999999836e+00,-1.405043314000000043e+00,-1.879437193000000006e+00,-3.513686870999999989e+00,1.515606746000000005e+00,-1.207166361000000077e+00,-6.234561332000000178e+00,5.450746066999999861e+00,-7.333714066999999837e+00,1.361193324000000038e+00,-6.608068251999999809e+00,-4.810694249999999950e-01,-2.602477869999999971e+00,-4.835112052000000382e+00,-5.530260890000000540e-01,3.519489430000000141e-01,3.159572589999999903e-01,5.015431489999999659e-01,-5.468688120000000374e-01,-7.658363599999999660e-02,-4.255503669999999850e-01,1.236441860000000031e-01,3.219845390000000140e-01,2.640281609999999834e-01,1.328167199999999992e-01,1.000000000000000000e+00
8.090000000000000000e+03,-1.783228837000000011e+00,3.402793712999999887e+00,-3.822742266000000111e+00,2.625368153000000149e+00,-1.976415411000000066e+00,-2.731689011999999916e+00,-3.430559149000000030e+00,1.413203514000000105e+00,-7.769414949999999820e-01,-6.199881762999999602e+00,4.366713486000000088e+00,-8.243262434000000027e+00,3.457611649999999814e-01,-6.590550297000000057e+00,2.655760959999999837e-01,-3.028452387999999829e+00,-4.214486274999999615e+00,-1.213607848000000100e+00,-2.654215950000000102e-01,3.640891150000000187e-01,4.540319320000000269e-01,-5.775258239999999654e-01,4.596653800000000123e-02,4.617000179999999898e-01,4.414616100000000321e-02,3.057044340000000249e-01,5.309809859999999881e-01,2.437455980000000078e-01,1.000000000000000000e+00
8.169000000000000000e+03,8.573210039999999976e-01,4.093911827000000336e+00,-7.423893589000000404e+00,7.380244517999999587e+00,9.733660229999999691e-01,-2.730761516999999916e+00,-1.496497055999999937e+00,5.430151730000000176e-01,-2.351190159000000168e+00,-3.944238497999999815e+00,6.355077737000000226e+00,-7.309747984000000365e+00,7.484505510000000195e-01,-9.057992528999999848e+00,-6.489449090000000142e-01,-1.073116527000000042e+00,1.524500914999999956e+00,1.831363532999999988e+00,-8.972441100000000391e-02,4.833026500000000003e-01,3.750262850000000148e-01,1.453998529999999956e-01,2.406032650000000106e-01,-2.346492229999999901e-01,-1.004880946999999969e+00,4.358319159999999859e-01,6.183238049999999486e-01,1.484689439999999916e-01,1.000000000000000000e+00
8.408000000000000000e+03,-1.813280484999999942e+00,4.917850710999999819e+00,-5.926129694000000114e+00,5.701500431000000368e+00,1.204392571999999939e+00,-3.035137547999999796e+00,-1.713402062999999975e+00,5.612573910000000499e-01,-3.796354251999999985e+00,-7.454840650999999596e+00,7.388055123000000002e+00,-1.047522865000000003e+01,-3.793145270000000124e-01,-1.173672911999999968e+01,-2.086988952000000008e+00,-2.442353982999999840e+00,-3.535523512000000146e+00,1.303603070000000086e-01,-2.071450487999999979e+00,5.766560330000000123e-01,6.156418350000000261e-01,-4.064272749999999768e-01,-7.370180760000000220e-01,-2.796417720000000107e-01,1.106766373999999997e+00,3.238854780000000044e-01,8.947666720000000407e-01,5.695185999999999860e-01,1.000000000000000000e+00
8.415000000000000000e+03,-2.514709600000000211e-01,4.313523326000000324e+00,-6.891437716999999630e+00,6.796796681000000007e+00,6.162965049999999945e-01,-2.966326542000000011e+00,-2.436652527000000124e+00,4.893278990000000106e-01,-3.371638572000000167e+00,-6.810813098999999760e+00,7.620089057999999582e+00,-1.028528252000000087e+01,-3.424443340000000169e-01,-1.154349792000000008e+01,-1.334987903000000031e+00,-2.689284203999999789e+00,-3.204383403000000019e+00,8.652189600000000091e-02,-1.314495097000000001e+00,6.327099640000000136e-01,5.368920740000000524e-01,-5.461260239999999877e-01,-6.052395480000000161e-01,-2.637434599999999851e-01,1.539915831000000068e+00,5.235736970000000046e-01,8.910246880000000091e-01,5.727406670000000366e-01,1.000000000000000000e+00
8.451000000000000000e+03,3.145965900000000093e-01,2.660670276999999917e+00,-5.920037380000000127e+00,4.522499605000000145e+00,-2.315027285999999851e+00,-2.278351654000000170e+00,-4.684053935999999752e+00,1.202270264999999894e+00,-6.946955110000000433e-01,-5.526278060000000103e+00,6.662436830999999948e+00,-8.525464924999999639e+00,7.427454470000000031e-01,-7.678668009999999988e+00,5.930704589999999943e-01,-4.478136594999999609e+00,-5.844266478999999848e+00,-1.102730795000000041e+00,2.177385687000000125e+00,5.627056430000000331e-01,7.433140230000000459e-01,6.403835600000000461e-02,6.778416750000000324e-01,8.300782299999999447e-02,-1.911034464000000099e+00,3.221883979999999870e-01,6.208665389999999951e-01,1.850303550000000075e-01,1.000000000000000000e+00
8.528000000000000000e+03,4.473955530000000014e-01,2.481953866000000009e+00,-5.660813930999999855e+00,4.455922811999999844e+00,-2.443779753999999915e+00,-2.185040261999999789e+00,-4.716142944999999642e+00,1.249803251999999976e+00,-7.183260670000000125e-01,-5.390330256000000375e+00,6.454187525000000036e+00,-8.485346573999999364e+00,6.352814089999999636e-01,-7.019901559000000013e+00,5.398140710000000064e-01,-4.649864298999999868e+00,-6.288357508999999901e+00,-1.339312322000000055e+00,2.262984787999999803e+00,5.496129709999999502e-01,7.560525500000000454e-01,1.401677689999999976e-01,6.654111010000000048e-01,1.314637919999999960e-01,-1.908217411999999946e+00,3.348075990000000113e-01,7.485342849999999659e-01,1.754137940000000118e-01,1.000000000000000000e+00
8.614000000000000000e+03,-2.169928976000000009e+00,3.639653999000000084e+00,-4.508497786000000396e+00,2.730668148999999989e+00,-2.122692870999999926e+00,-2.341016827999999883e+00,-4.235253082999999918e+00,1.703537657999999899e+00,-1.305279132999999980e+00,-6.716720022999999706e+00,6.353612318999999786e+00,-8.601648262999999517e+00,4.499300379999999766e-01,-7.506169373999999728e+00,-4.380817819999999752e-01,-3.694515997999999968e+00,-6.304753385999999793e+00,-1.267587127999999952e+00,3.579870299999999839e-01,5.007790540000000012e-01,6.451032759999999477e-01,-5.035294489999999623e-01,-5.228220000000000436e-04,7.169577900000000115e-02,9.200743299999999958e-02,3.084979319999999747e-01,5.525909150000000158e-01,2.989544789999999952e-01,1.000000000000000000e+00
8.757000000000000000e+03,-1.863755553000000065e+00,3.442643976999999911e+00,-4.468259730999999846e+00,2.805336259000000165e+00,-2.118412477000000127e+00,-2.332284887000000140e+00,-4.261237196999999810e+00,1.701681844000000110e+00,-1.439395874999999991e+00,-6.999906634000000238e+00,6.316209676999999800e+00,-8.670818004999999218e+00,3.160239919999999758e-01,-7.417712064999999910e+00,-4.365374710000000102e-01,-3.652801960000000125e+00,-6.293145318999999738e+00,-1.243248291000000005e+00,3.648104819999999915e-01,3.609240040000000205e-01,6.679265720000000517e-01,-5.162423619999999547e-01,-1.221781199999999977e-02,7.061370299999999989e-02,5.850446699999999750e-02,3.048828399999999883e-01,4.180124669999999987e-01,2.088582780000000083e-01,1.000000000000000000e+00
8.808000000000000000e+03,-4.617217204000000130e+00,1.695693652999999967e+00,-3.114372201000000118e+00,4.328198553000000004e+00,-1.873256991000000093e+00,-9.899081360000000496e-01,-4.577264626999999919e+00,4.722161579999999970e-01,4.720169530000000169e-01,-5.576022636000000254e+00,4.802322761000000106e+00,-1.083316446999999982e+01,1.043038760000000037e-01,-9.405423062000000556e+00,-8.074778689999999592e-01,-7.552342204000000336e+00,-9.802561790000000386e+00,-4.120628834999999768e+00,1.740507290000000040e+00,-3.904593399999999742e-02,4.818296970000000012e-01,1.460230560000000122e-01,1.170385280000000028e-01,-2.175645989999999974e-01,-1.387760439999999873e-01,-4.244528810000000041e-01,-1.002041425999999902e+00,8.907802879999999757e-01,1.100000000000000089e+00
8.878000000000000000e+03,-2.661802175000000048e+00,5.856393214999999763e+00,-7.653616213000000279e+00,6.379741881000000170e+00,-6.071211900000000189e-02,-3.131549731999999864e+00,-3.103569745999999796e+00,1.778491569000000050e+00,-3.831153716000000209e+00,-7.191604245999999812e+00,7.102988587999999659e+00,-9.928699942999999806e+00,-6.749837799999999777e-02,-1.092418686999999977e+01,-1.697913977000000019e+00,-2.379420984999999877e+00,-2.775113897000000218e+00,2.737989710000000021e-01,-1.382187564000000091e+00,3.990968599999999977e-01,7.347749500000000378e-01,-4.359011819999999982e-01,-3.847659039999999919e-01,-2.860156640000000028e-01,1.007933823999999978e+00,4.131955319999999765e-01,2.802841569999999782e-01,3.039365509999999992e-01,1.000000000000000000e+00
8.886000000000000000e+03,-2.535852117000000128e+00,5.793644147000000189e+00,-7.618462835999999960e+00,6.395829746000000426e+00,-6.521010500000000432e-02,-3.136371963999999846e+00,-3.104557363000000070e+00,1.823232637999999906e+00,-3.878657580000000049e+00,-7.297803349999999689e+00,7.071669136999999772e+00,-1.000104636999999919e+01,-2.079345410000000005e-01,-1.086069804999999988e+01,-1.690825041000000084e+00,-2.360856724000000018e+00,-2.760097014999999931e+00,2.981034160000000099e-01,-1.385557801999999894e+00,4.087041840000000259e-01,7.167199069999999894e-01,-4.480599379999999909e-01,-4.024068789999999951e-01,-2.888352229999999743e-01,1.011752240000000080e+00,4.259646209999999877e-01,4.131395560000000189e-01,3.082046569999999930e-01,1.000000000000000000e+00
9.064000000000000000e+03,-3.499107536999999990e+00,2.585551609999999778e-01,-4.489558073000000427e+00,4.853894351000000107e+00,-6.974521544999999989e+00,3.628382091000000198e+00,5.431270921000000307e+00,-1.946733711000000033e+00,-7.756800929999999594e-01,-1.987773188000000024e+00,4.690395665999999686e+00,-6.998042432000000090e+00,1.454011986000000034e+00,-3.738023334000000197e+00,3.177420630000000190e-01,-2.013542681000000112e+00,-5.136135102999999980e+00,-1.183822117000000063e+00,1.663394014000000087e+00,-3.042625757000000153e+00,-1.052368256000000057e+00,2.048168740000000099e-01,-2.119007439999999853e+00,1.702786079999999980e-01,-3.938441180000000208e-01,2.963671940000000005e-01,1.985913218000000091e+00,-9.004516380000000542e-01,1.809680000000000064e+03
1.108000000000000000e+04,-2.125489825999999915e+00,5.973555691999999695e+00,-1.103472722999999966e+01,9.007146871999999860e+00,-1.689450533999999893e+00,-2.854415284999999969e+00,-7.810440745000000184e+00,2.030869946000000148e+00,-5.902828121999999844e+00,-1.284093382000000005e+01,1.201891318000000020e+01,-1.776914345999999867e+01,-4.310356579999999882e-01,-1.921432549000000023e+01,-9.624645750000000444e-01,-1.026660917999999967e+01,-1.550339209999999923e+01,-5.494927642000000390e+00,-4.104809770000000246e-01,1.493774646000000095e+00,1.646518292999999966e+00,-2.784845109999999901e-01,-6.648412940000000271e-01,-1.164555368999999896e+00,1.701796413999999924e+00,6.908056150000000395e-01,2.119748733000000218e+00,1.108933402999999984e+00,1.000000000000000000e+00
1.109200000000000000e+04,3.782745040000000114e-01,3.914796788999999944e+00,-5.726872014999999649e+00,6.094140958999999746e+00,1.698875263999999996e+00,-2.807313946999999921e+00,-5.911182130000000035e-01,-1.234955930000000007e-01,-2.530712814000000144e+00,-5.153094610000000131e+00,4.654088423000000141e+00,-7.839538998000000092e+00,1.371818580000000010e+00,-9.634689713000000211e+00,-7.395968560000000247e-01,-6.632039459999999886e-01,8.919345410000000252e-01,9.786756389999999861e-01,-2.005476602999999969e+00,4.404394409999999871e-01,1.498956830000000018e-01,-6.019672459999999559e-01,-6.137243359999999814e-01,-4.031136880000000255e-01,1.568445255999999954e+00,5.218839339999999938e-01,5.279377499999999834e-01,4.119104060000000067e-01,1.000000000000000000e+00
1.113100000000000000e+04,-1.426623312999999893e+00,4.141986231999999823e+00,-9.804103442000000612e+00,6.666273002999999697e+00,-4.749526793000000247e+00,-2.073129005999999830e+00,-1.008993116000000079e+01,2.791345299000000058e+00,-3.249515617000000134e+00,-1.142045096999999920e+01,1.085301164999999912e+01,-1.596920751999999943e+01,5.466900850000000478e-01,-1.469072912999999936e+01,9.123373999999999651e-01,-1.222718927999999927e+01,-1.858736620999999900e+01,-6.920761860999999904e+00,3.166998906999999974e+00,1.410677653000000031e+00,1.865678767999999987e+00,4.078092819999999952e-01,6.058093540000000221e-01,-7.693481180000000252e-01,-1.746336829000000090e+00,5.020395170000000462e-01,1.977258329999999953e+00,7.116065310000000421e-01,1.000000000000000000e+00
1.162900000000000000e+04,-3.891191951000000149e+00,7.098916252000000426e+00,-1.142646709999999999e+01,8.607556787000000043e+00,-2.065706210000000098e+00,-2.985288022000000208e+00,-8.138589417000000381e+00,2.973928078999999780e+00,-6.272790468000000175e+00,-1.319341507000000036e+01,1.161972347999999933e+01,-1.763160630999999867e+01,-3.551943900000000265e-01,-1.882208673999999959e+01,-1.283129085999999974e+00,-1.003109665999999933e+01,-1.522700750999999997e+01,-5.322008980999999750e+00,-5.017506529999999909e-01,1.382619000000000042e+00,1.757085226999999916e+00,-1.897091529999999915e-01,-5.086292439999999804e-01,-1.189308169000000026e+00,1.188536499000000024e+00,6.052418859999999512e-01,1.881528751999999916e+00,8.752604069999999625e-01,1.000000000000000000e+00
1.163500000000000000e+04,9.191365070000000470e-01,4.199632668999999652e+00,-7.535606593999999880e+00,7.426940375000000039e+00,1.118215329999999952e+00,-2.886722350999999964e+00,-1.341035996000000008e+00,3.639332679999999764e-01,-2.203224431000000205e+00,-4.137840195999999970e+00,4.570112808000000193e+00,-7.629169588999999974e+00,1.733917463999999908e+00,-9.440374995000000879e+00,-2.335334999999999842e-02,-1.233958281999999906e+00,1.632008858000000062e+00,1.315734563999999995e+00,-2.871888550000000206e-01,5.354346629999999774e-01,3.160935990000000029e-01,5.517922699999999736e-02,2.106921499999999947e-01,-4.179178809999999911e-01,-9.111882759999999637e-01,4.665239250000000060e-01,6.273932700000000029e-01,1.578512830000000089e-01,1.000000000000000000e+00
1.209300000000000000e+04,-4.696795223999999713e+00,2.693867479000000120e+00,-4.475132712999999818e+00,5.467684549000000338e+00,-1.556758075000000074e+00,-1.549420288999999951e+00,-4.104214873000000097e+00,5.539340750000000257e-01,-1.498468131000000092e+00,-4.594951763000000078e+00,5.275505851000000135e+00,-1.134902854999999988e+01,3.745492349999999804e-01,-8.138694883999999519e+00,5.485708940000000311e-01,-6.653594347000000297e+00,-1.024675541000000045e+01,-4.191066267000000067e+00,9.914861219999999697e-01,-1.589705489999999888e-01,5.738980809999999488e-01,-8.016277500000000555e-02,3.184078169999999819e-01,-2.458622030000000014e-01,3.382384319999999778e-01,3.227062099999999933e-02,-1.508457933999999945e+00,6.080746830000000047e-01,0.000000000000000000e+00
1.209500000000000000e+04,-4.727712655999999569e+00,3.044469101999999872e+00,-5.598354267000000384e+00,5.928190801999999593e+00,-2.190769728999999888e+00,-1.529322966000000061e+00,-4.487421959999999821e+00,9.163918140000000268e-01,-1.307010422999999921e+00,-4.138891214000000041e+00,5.149408783000000156e+00,-1.112401861000000025e+01,5.430677659999999518e-01,-7.840942205000000165e+00,7.436339450000000184e-01,-6.777069240000000327e+00,-9.931765154000000706e+00,-4.093021121999999679e+00,1.504924858999999948e+00,-2.077594449999999870e-01,6.509882359999999979e-01,2.549832890000000019e-01,6.288434689999999883e-01,-2.381284539999999894e-01,-6.713323319999999761e-01,-3.359006300000000333e-02,-1.331777321999999986e+00,7.056975899999999857e-01,3.039000000000000057e+01
1.239300000000000000e+04,-4.064004738000000394e+00,3.100934891000000082e+00,-1.188498003999999941e+00,3.264632740000000144e+00,-1.903562358000000065e+00,3.203505870000000200e-01,-9.549400390000000183e-01,-3.277534919999999907e+00,2.820828661999999820e+00,1.015112879999999995e+00,3.187186897000000130e+00,-7.004327284000000375e+00,8.727106049999999726e-01,-6.220605352999999837e+00,-9.044446299999999717e-01,-3.075091884999999969e+00,-5.044735691999999716e+00,-1.718082684999999943e+00,-6.624620679999999595e-01,-5.318976930000000047e-01,1.688665430999999995e+00,-7.884469800000000472e-02,1.937309269999999972e-01,4.794959540000000020e-01,-5.066030569999999678e-01,-4.098627440000000011e-01,-3.036271328999999852e+00,-6.306051990000000051e-01,1.796599999999999966e+02
1.259700000000000000e+04,-2.589617198000000009e+00,7.016714385000000220e+00,-1.370540729000000013e+01,1.034322805999999950e+01,-2.954461035000000013e+00,-3.055115784999999917e+00,-9.301288615000000704e+00,3.349573361000000027e+00,-5.654212025999999724e+00,-1.185386697000000034e+01,1.166920473999999963e+01,-1.722866223999999846e+01,5.557156600000000279e-02,-1.849377335999999872e+01,-3.041721139999999934e-01,-1.062949738999999916e+01,-1.444121112999999923e+01,-5.105486466000000334e+00,1.270226271000000073e+00,1.488855191999999938e+00,1.887737725999999894e+00,3.339981850000000030e-01,2.876590410000000042e-01,-1.186406408999999940e+00,-6.902726700000000326e-01,6.317037720000000522e-01,1.934220760000000094e+00,7.896871720000000483e-01,1.000000000000000000e+00
1.312600000000000000e+04,-2.880042351999999806e+00,5.225442310000000035e+00,-1.106333028000000063e+01,6.689950657999999883e+00,-5.759923988999999800e+00,-2.244030791000000136e+00,-1.119997522000000068e+01,4.014721809000000086e+00,-3.429304264000000213e+00,-1.156194977000000002e+01,1.044684681000000026e+01,-1.547905248000000000e+01,7.344416080000000235e-01,-1.388377855000000061e+01,8.214395450000000487e-01,-1.191148302000000037e+01,-1.810300369999999859e+01,-6.837834539000000156e+00,3.126929351999999884e+00,1.191443966000000021e+00,2.002882876999999784e+00,3.511020650000000187e-01,7.952551399999999715e-01,-7.783793810000000368e-01,-1.646815112999999942e+00,4.875388230000000100e-01,1.427713095999999959e+00,5.831724860000000454e-01,1.000000000000000000e+00
1.332300000000000000e+04,-5.454361779000000077e+00,8.287420555000000633e+00,-1.275281127000000048e+01,8.594341892999999288e+00,-3.106002280999999865e+00,-3.179948757000000015e+00,-9.252793937999999940e+00,4.245062210000000391e+00,-6.329800846000000369e+00,-1.313669836999999951e+01,1.122847027999999980e+01,-1.713130094999999997e+01,-1.694010569999999938e-01,-1.804999769000000143e+01,-1.366235660999999935e+00,-9.723565308999999601e+00,-1.474490246000000049e+01,-5.247301106000000104e+00,-5.746751439999999711e-01,1.305861914999999929e+00,1.846164793000000026e+00,-2.671717940000000180e-01,-3.108039699999999850e-01,-1.201685458000000040e+00,1.352176094999999911e+00,6.084245959999999842e-01,1.574714783999999979e+00,8.087252050000000025e-01,1.000000000000000000e+00
1.407300000000000000e+04,-4.153014499000000193e+00,8.204796504999999129e+00,-1.503171421000000052e+01,1.033009982999999998e+01,-3.994426096999999842e+00,-3.250013184000000166e+00,-1.041569780999999928e+01,4.620803910000000236e+00,-5.711247970999999701e+00,-1.179718107000000060e+01,1.127792072999999995e+01,-1.672833933000000073e+01,2.413676829999999995e-01,-1.772163834999999921e+01,-3.872999229999999904e-01,-1.032201668000000083e+01,-1.395908537000000038e+01,-5.030710037999999606e+00,1.197266334999999904e+00,1.412624880000000083e+00,1.976988396000000092e+00,2.565104870000000092e-01,4.859081069999999780e-01,-1.198821313999999916e+00,-5.265673950000000492e-01,6.348735020000000340e-01,1.627209075999999977e+00,7.232350690000000082e-01,1.000000000000000000e+00
